municipality_id,name,country_code
1983,Cózar,ES
1984,Daimiel,ES
1985,"Fernán Caballero",ES
1986,Fontanarejo,ES
1987,Fuencaliente,ES
1988,Fuenllana,ES
1989,"Fuente el Fresno",ES
1990,"Granátula de Calatrava",ES
1991,Guadalmez,ES
1992,Herencia,ES
1993,"Hinojosas de Calatrava",ES
1994,"Horcajo de los Montes",ES
1995,"Labores, Las",ES
1996,"Llanos del Caudillo",ES
1997,Luciana,ES
1998,Malagón,ES
1999,Manzanares,ES
2000,Membrilla,ES
2001,Mestanza,ES
2002,Miguelturra,ES
2003,Montiel,ES
2004,"Moral de Calatrava",ES
2005,Navalpino,ES
2006,"Navas de Estena",ES
2007,"Pedro Muñoz",ES
2008,Picón,ES
2009,Piedrabuena,ES
2010,Poblete,ES
2011,Porzuna,ES
2012,"Pozuelo de Calatrava",ES
2013,"Pozuelos de Calatrava, Los",ES
2014,"Puebla de Don Rodrigo",ES
2015,"Puebla del Príncipe",ES
2016,"Puerto Lápice",ES
2017,Puertollano,ES
2018,"Retuerta del Bullaque",ES
2019,"Robledo, El",ES
2020,Ruidera,ES
2021,Saceruela,ES
2022,"San Carlos del Valle",ES
2023,"San Lorenzo de Calatrava",ES
2024,"Santa Cruz de los Cáñamos",ES
2025,"Santa Cruz de Mudela",ES
2026,Socuéllamos,ES
2027,"Solana del Pino",ES
2028,"Solana, La",ES
2029,Terrinches,ES
2030,Tomelloso,ES
2031,"Torralba de Calatrava",ES
2032,"Torre de Juan Abad",ES
2033,Torrenueva,ES
2034,"Valdemanco del Esteras",ES
2035,Valdepeñas,ES
2036,"Valenzuela de Calatrava",ES
2037,Villahermosa,ES
2038,Villamanrique,ES
2039,"Villamayor de Calatrava",ES
2040,"Villanueva de la Fuente",ES
2041,"Villanueva de los Infantes (Valladolid)",ES
2042,"Villanueva de San Carlos",ES
2043,"Villar del Pozo",ES
2044,"Villarrubia de los Ojos",ES
2045,"Villarta de San Juan",ES
2046,"Viso del Marqués",ES
2047,Adamuz,ES
2048,"Aguilar de la Frontera",ES
2049,Alcaracejos,ES
2050,Almedinilla,ES
2051,"Almodóvar del Río",ES
2052,Añora,ES
2053,Baena,ES
2054,Belalcázar,ES
2055,Belmez,ES
2056,Benamejí,ES
2057,"Blázquez, Los",ES
2058,Bujalance,ES
2059,Cabra,ES
2060,"Cañete de las Torres",ES
2061,Carcabuey,ES
2062,Cardeña,ES
2063,"Carlota, La",ES
2064,"Carpio, El",ES
2065,"Castro del Río",ES
2066,Conquista,ES
2067,Córdoba,ES
2068,"Doña Mencía",ES
2069,"Dos Torres",ES
2070,"Encinas Reales",ES
2071,Espejo,ES
2072,Espiel,ES
2073,Fernán-Núñez,ES
2074,"Fuente la Lancha",ES
2075,"Fuente Obejuna",ES
2076,"Fuente Palmera",ES
2077,Fuente-Tójar,ES
2078,"Granjuela, La",ES
2079,Guadalcázar,ES
2080,"Guijo, El",ES
2081,"Hinojosa del Duque",ES
2082,Hornachuelos,ES
2083,Iznájar,ES
2084,Lucena,ES
2085,Luque,ES
2086,"Montalbán de Córdoba",ES
2087,Montemayor,ES
2088,Montilla,ES
2089,Montoro,ES
2090,Monturque,ES
2091,Moriles,ES
2092,"Nueva Carteya",ES
2093,Obejo,ES
2094,Palenciana,ES
2095,"Palma del Río",ES
2096,"Pedro Abad",ES
2097,Pedroche,ES
2098,Peñarroya-Pueblonuevo,ES
2099,Posadas,ES
2100,Pozoblanco,ES
2101,"Priego de Córdoba",ES
2102,"Puente Genil",ES
2103,"Rambla, La",ES
2104,Rute,ES
2105,"San Sebastián de los Ballesteros",ES
2106,"Santa Eufemia",ES
2107,Santaella,ES
2108,Torrecampo,ES
2109,Valenzuela,ES
2110,Valsequillo,ES
2111,"Victoria, La",ES
2112,"Villa del Río",ES
2113,"Villafranca de Córdoba",ES
2114,Villaharta,ES
2115,"Villanueva de Córdoba",ES
2116,"Villanueva del Duque",ES
2117,"Villanueva del Rey",ES
2118,Villaralto,ES
2119,"Villaviciosa de Córdoba",ES
2120,"Viso, El",ES
2121,Zuheros,ES
2122,Abegondo,ES
2123,Ames,ES
2124,Aranga,ES
2125,Ares,ES
2126,Arteixo,ES
2127,Arzúa,ES
2128,"Baña, A",ES
2129,Bergondo,ES
2130,Betanzos,ES
2131,Boimorto,ES
2132,Boiro,ES
2133,Boqueixón,ES
2134,Brión,ES
2135,"Cabana de Bergantiños",ES
2136,Cabanas,ES
2137,Camariñas,ES
2138,Cambre,ES
2139,"Capela, A",ES
2140,Carballo,ES
2141,Cariño,ES
2142,Carnota,ES
2143,Carral,ES
2144,Cedeira,ES
2145,Cee,ES
2146,Cerceda,ES
2147,Cerdido,ES
2148,Coirós,ES
2149,Corcubión,ES
2150,Coristanco,ES
2151,"Coruña, A",ES
2152,Culleredo,ES
2153,Curtis,ES
2154,Dodro,ES
2155,Dumbría,ES
2156,Fene,ES
2157,Ferrol,ES
2158,Fisterra,ES
2159,Frades,ES
2160,Irixoa,ES
2161,"Laracha, A",ES
2162,Laxe,ES
2163,Lousame,ES
2164,"Malpica de Bergantiños",ES
2165,Mañón,ES
2166,Mazaricos,ES
2167,Melide,ES
2168,Mesía,ES
2169,Miño,ES
2170,Moeche,ES
2171,Monfero,ES
2172,Mugardos,ES
2173,Muros,ES
2174,Muxía,ES
2175,Narón,ES
2176,Neda,ES
2177,Negreira,ES
2178,Noia,ES
2179,Oleiros,ES
2180,Ordes,ES
2181,Oroso,ES
2182,Ortigueira,ES
2183,Outes,ES
2184,Oza-Cesuras,ES
2185,Paderne,ES
2186,Padrón,ES
2187,"Pino, O",ES
2188,"Pobra do Caramiñal, A",ES
2189,Ponteceso,ES
2190,Pontedeume,ES
2191,"Pontes de García Rodríguez, As",ES
2192,"Porto do Son",ES
2193,Rianxo,ES
2194,Ribeira,ES
2195,Rois,ES
2196,"Sada (La Coruña)",ES
2197,"San Sadurniño",ES
2198,"Santa Comba",ES
2199,"Santiago de Compostela",ES
2200,Santiso,ES
2201,"Sobrado (León)",ES
2202,"Somozas, As",ES
2203,Teo,ES
2204,Toques,ES
2205,Tordoia,ES
2206,Touro,ES
2207,Trazo,ES
2208,"Val do Dubra",ES
2209,Valdoviño,ES
2210,Vedra,ES
2211,Vilarmaior,ES
2212,Vilasantar,ES
2213,Vimianzo,ES
2214,Zas,ES
2215,"Abia de la Obispalía",ES
2216,"Acebrón, El",ES
2217,Alarcón,ES
2218,"Albaladejo del Cuende",ES
2219,"Albalate de las Nogueras",ES
2220,Albendea,ES
2221,"Alberca de Záncara, La",ES
2222,"Alcalá de la Vega",ES
2223,Alcantud,ES
2224,"Alcázar del Rey",ES
2225,Alcohujate,ES
2226,"Alconchel de la Estrella",ES
2227,Algarra,ES
2228,Aliaguilla,ES
2229,"Almarcha, La",ES
2230,Almendros,ES
2231,"Almodóvar del Pinar",ES
2232,"Almonacid del Marquesado",ES
2233,Altarejos,ES
2234,"Arandilla del Arroyo",ES
2235,Arcas,ES
2236,"Arcos de la Sierra",ES
2237,Arguisuelas,ES
2238,Arrancacepas,ES
2239,"Atalaya del Cañavate",ES
2240,"Barajas de Melo",ES
2241,"Barchín del Hoyo",ES
2242,"Bascuñana de San Pedro",ES
2243,Beamud,ES
2244,Belinchón,ES
2245,Belmonte,ES
2246,Belmontejo,ES
2247,Beteta,ES
2248,Boniches,ES
2249,Buciegas,ES
2250,"Buenache de Alarcón",ES
2251,"Buenache de la Sierra",ES
2252,Buendía,ES
2253,"Campillo de Altobuey",ES
2254,Campillos-Paravientos,ES
2255,Campillos-Sierra,ES
2256,"Campos del Paraíso",ES
2257,"Canalejas del Arroyo",ES
2258,"Cañada del Hoyo",ES
2259,"Cañada Juncosa",ES
2260,Cañamares,ES
2261,"Cañavate, El",ES
2262,Cañaveras,ES
2263,Cañaveruelas,ES
2264,Cañete,ES
2265,Cañizares,ES
2266,"Carboneras de Guadazaón",ES
2267,Cardenete,ES
2268,Carrascosa,ES
2269,"Carrascosa de Haro",ES
2270,"Casas de Benítez",ES
2271,"Casas de Fernando Alonso",ES
2272,"Casas de Garcimolina",ES
2273,"Casas de Guijarro",ES
2274,"Casas de Haro",ES
2275,"Casas de los Pinos",ES
2276,Casasimarro,ES
2277,"Castejón (Cuenca)",ES
2278,"Castillejo de Iniesta",ES
2279,Castillejo-Sierra,ES
2280,"Castillo de Garcimuñoz",ES
2281,Castillo-Albaráñez,ES
2282,"Cervera del Llano",ES
2283,"Chillarón de Cuenca",ES
2284,Chumillas,ES
2285,"Cierva, La",ES
2286,Cuenca,ES
2287,"Cueva del Hierro",ES
2288,Enguídanos,ES
2289,"Fresneda de Altarejos",ES
2290,"Fresneda de la Sierra",ES
2291,"Frontera, La",ES
2292,"Fuente de Pedro Naharro",ES
2293,"Fuentelespino de Haro",ES
2294,"Fuentelespino de Moya",ES
2295,"Fuentenava de Jábaga",ES
2296,Fuentes,ES
2297,Fuertescusa,ES
2298,Gabaldón,ES
2299,Garaballa,ES
2300,Gascueña,ES
2301,"Graja de Campalbo",ES
2302,"Graja de Iniesta",ES
2303,Henarejos,ES
2304,"Herrumblar, El",ES
2305,"Hinojosa, La",ES
2306,"Hinojosos, Los",ES
2307,"Hito, El",ES
2308,Honrubia,ES
2309,Hontanaya,ES
2310,Hontecillas,ES
2311,"Horcajo de Santiago",ES
2312,Huélamo,ES
2313,Huelves,ES
2314,Huérguina,ES
2315,"Huerta de la Obispalía",ES
2316,"Huerta del Marquesado",ES
2317,Huete,ES
2318,Iniesta,ES
2319,"Laguna del Marquesado",ES
2320,Lagunaseca,ES
2321,Landete,ES
2322,Ledaña,ES
2323,Leganiel,ES
2324,"Majadas, Las",ES
2325,Mariana,ES
2326,Masegosa,ES
2327,"Mesas, Las",ES
2328,Minglanilla,ES
2329,Mira,ES
2330,"Monreal del Llano",ES
2331,Montalbanejo,ES
2332,Montalbo,ES
2333,"Monteagudo de las Salinas",ES
2334,"Mota de Altarejos",ES
2335,"Mota del Cuervo",ES
2336,"Motilla del Palancar",ES
2337,"Moya (Cuenca)",ES
2338,Narboneta,ES
2339,"Olivares de Júcar",ES
2340,"Olmeda de la Cuesta",ES
2341,"Olmeda del Rey",ES
2342,"Olmedilla de Alarcón",ES
2343,"Olmedilla de Eliz",ES
2344,"Osa de la Vega",ES
2345,Pajarón,ES
2346,Pajaroncillo,ES
2347,"Palomares del Campo",ES
2348,Palomera,ES
2349,Paracuellos,ES
2350,Paredes,ES
2351,"Parra de las Vegas, La",ES
2352,"Pedernoso, El",ES
2353,"Pedroñeras, Las",ES
2354,"Peral, El",ES
2355,"Peraleja, La",ES
2356,"Pesquera, La",ES
2357,"Picazo, El",ES
2358,Pinarejo,ES
2359,"Pineda de Gigüela",ES
2360,"Piqueras del Castillo",ES
2361,"Portalrubio de Guadamejud",ES
2362,Portilla,ES
2363,Poyatos,ES
2364,Pozoamargo,ES
2365,"Pozorrubielos de la Mancha",ES
2366,"Pozorrubio de Santiago",ES
2367,"Pozuelo, El",ES
2368,Priego,ES
2369,"Provencio, El",ES
2370,"Puebla de Almenara",ES
2371,"Puebla del Salvador",ES
2372,"Quintanar del Rey",ES
2373,"Rada de Haro",ES
2374,Reíllo,ES
2375,"Rozalén del Monte",ES
2376,Saceda-Trasierra,ES
2377,Saelices,ES
2378,"Salinas del Manzano",ES
2379,Salmeroncillos,ES
2380,Salvacañete,ES
2381,"San Clemente",ES
2382,"San Lorenzo de la Parrilla",ES
2383,"San Martín de Boniches",ES
2384,"San Pedro Palmiches",ES
2385,"Santa Cruz de Moya",ES
2386,"Santa María de los Llanos",ES
2387,"Santa María del Campo Rus",ES
2388,"Santa María del Val",ES
2389,Sisante,ES
2390,"Solera de Gabaldón",ES
2391,Sotorribas,ES
2392,Talayuelas,ES
2393,Tarancón,ES
2394,Tébar,ES
2395,Tejadillos,ES
2396,Tinajas,ES
2397,Torralba,ES
2398,"Torrejoncillo del Rey",ES
2399,"Torrubia del Campo",ES
2400,"Torrubia del Castillo",ES
2401,Tragacete,ES
2402,Tresjuncos,ES
2403,Tribaldos,ES
2404,Uclés,ES
2405,Uña,ES
2406,"Valdecolmenas, Los",ES
2407,Valdemeca,ES
2408,"Valdemorillo de la Sierra",ES
2409,Valdemoro-Sierra,ES
2410,Valdeolivas,ES
2411,Valdetórtola,ES
2412,"Valeras, Las",ES
2413,"Valhermoso de la Fuente",ES
2414,"Valle de Altomira, El",ES
2415,Valsalobre,ES
2416,"Valverde de Júcar",ES
2417,Valverdejo,ES
2418,"Vara de Rey",ES
2419,"Vega del Codorno",ES
2420,Vellisca,ES
2421,"Villaconejos de Trabaque",ES
2422,"Villaescusa de Haro",ES
2423,"Villagarcía del Llano",ES
2424,"Villalba de la Sierra",ES
2425,"Villalba del Rey",ES
2426,"Villalgordo del Marquesado",ES
2427,Villalpardo,ES
2428,"Villamayor de Santiago",ES
2429,"Villanueva de Guadamejud",ES
2430,"Villanueva de la Jara",ES
2431,"Villar de Cañas",ES
2432,"Villar de Domingo García",ES
2433,"Villar de la Encina",ES
2434,"Villar de Olalla",ES
2435,"Villar del Humo",ES
2436,"Villar del Infantado",ES
2437,"Villar y Velasco",ES
2438,"Villarejo de Fuentes",ES
2439,"Villarejo de la Peñuela",ES
2440,Villarejo-Periesteban,ES
2441,"Villares del Saz",ES
2442,Villarrubio,ES
2443,Villarta,ES
2444,"Villas de la Ventosa",ES
2445,"Villaverde y Pasaconsol",ES
2446,Víllora,ES
2447,Vindel,ES
2448,Yémeda,ES
2449,"Zafra de Záncara",ES
2450,Zafrilla,ES
2451,"Zarza de Tajo",ES
2452,Zarzuela,ES
2453,Agullana,ES
2454,Aiguaviva,ES
2455,Albanyà,ES
2456,Albons,ES
2457,Alp,ES
2458,Amer,ES
2459,Anglès,ES
2460,Arbúcies,ES
2461,Argelaguer,ES
2462,"Armentera, L'",ES
2463,"Avinyonet de Puigventós",ES
2464,Banyoles,ES
2465,Bàscara,ES
2466,Begur,ES
2467,"Bellcaire d'Empordà",ES
2468,Besalú,ES
2469,Bescanó,ES
2470,Beuda,ES
2471,"Bisbal d'Empordà, La",ES
2472,Biure,ES
2473,Blanes,ES
2474,"Boadella i les Escaules",ES
2475,Bolvir,ES
2476,Bordils,ES
2477,Borrassà,ES
2478,Breda,ES
2479,Brunyola,ES
2480,Cabanelles,ES
2481,"Cabanes (Girona)",ES
2482,Cadaqués,ES
2483,"Caldes de Malavella",ES
2484,Calonge,ES
2485,Camós,ES
2486,Campdevànol,ES
2487,Campelles,ES
2488,Campllong,ES
2489,Camprodon,ES
2490,"Canet d'Adri",ES
2491,Cantallops,ES
2492,Capmany,ES
2493,"Cassà de la Selva",ES
2494,"Castellfollit de la Roca",ES
2495,"Castelló d'Empúries",ES
2496,"Castell-Platja d'Aro",ES
2497,"Cellera de Ter, La",ES
2498,Celrà,ES
2499,"Cervià de Ter",ES
2500,Cistella,ES
2501,Colera,ES
2502,Colomers,ES
2503,Corçà,ES
2504,"Cornellà del Terri",ES
2505,Crespià,ES
2506,"Cruïlles, Monells i Sant Sadurní de l'Heura",ES
2507,Darnius,ES
2508,Das,ES
2509,"Escala, L'",ES
2510,Espinelves,ES
2511,Espolla,ES
2512,Esponellà,ES
2513,"Far d'Empordà, El",ES
2514,Figueres,ES
2515,Flaçà,ES
2516,Foixà,ES
2517,"Fontanals de Cerdanya",ES
2518,Fontanilles,ES
2519,Fontcoberta,ES
2520,Forallac,ES
2521,"Fornells de la Selva",ES
2522,Fortià,ES
2523,Garrigàs,ES
2524,Garrigoles,ES
2525,Garriguella,ES
2526,Ger,ES
2527,Girona,ES
2528,Gombrèn,ES
2529,Gualta,ES
2530,"Guils de Cerdanya",ES
2531,Hostalric,ES
2532,Isòvol,ES
2533,Jafre,ES
2534,"Jonquera, La",ES
2535,Juià,ES
2536,Lladó,ES
2537,Llagostera,ES
2538,Llambilles,ES
2539,Llanars,ES
2540,Llançà,ES
2541,Llers,ES
2542,Llívia,ES
2543,"Lloret de Mar",ES
2544,"Llosses, Les",ES
2545,"Maçanet de Cabrenys",ES
2546,"Maçanet de la Selva",ES
2547,Madremanya,ES
2548,"Maià de Montcal",ES
2549,Masarac,ES
2550,Massanes,ES
2551,Meranges,ES
2552,"Mieres (Girona)",ES
2553,"Mollet de Peralada",ES
2554,Molló,ES
2555,"Montagut i Oix",ES
2556,Mont-ras,ES
2557,Navata,ES
2558,Ogassa,ES
2559,Olot,ES
2560,Ordis,ES
2561,Osor,ES
2562,Palafrugell,ES
2563,Palamós,ES
2564,"Palau de Santa Eulàlia",ES
2565,Palau-sator,ES
2566,Palau-saverdera,ES
2567,"Palol de Revardit",ES
2568,Pals,ES
2569,Pardines,ES
2570,Parlavà,ES
2571,Pau,ES
2572,"Pedret i Marzà",ES
2573,"Pera, La",ES
2574,Peralada,ES
2575,"Planes d'Hostoles, Les",ES
2576,Planoles,ES
2577,"Pont de Molins",ES
2578,Pontós,ES
2579,Porqueres,ES
2580,"Port de la Selva, El",ES
2581,Portbou,ES
2582,"Preses, Les",ES
2583,Puigcerdà,ES
2584,Quart,ES
2585,Queralbs,ES
2586,Rabós,ES
2587,Regencós,ES
2588,"Ribes de Freser",ES
2589,"Riells i Viabrea",ES
2590,Ripoll,ES
2591,Riudarenes,ES
2592,Riudaura,ES
2593,"Riudellots de la Selva",ES
2594,Riumors,ES
2595,Roses,ES
2596,Rupià,ES
2597,"Sales de Llierca",ES
2598,Salt,ES
2599,"Sant Andreu Salou",ES
2600,"Sant Aniol de Finestres",ES
2601,"Sant Climent Sescebes",ES
2602,"Sant Feliu de Buixalleu",ES
2603,"Sant Feliu de Guíxols",ES
2604,"Sant Feliu de Pallerols",ES
2605,"Sant Ferriol",ES
2606,"Sant Gregori",ES
2607,"Sant Hilari Sacalm",ES
2608,"Sant Jaume de Llierca",ES
2609,"Sant Joan de les Abadesses",ES
2610,"Sant Joan de Mollet",ES
2611,"Sant Joan les Fonts",ES
2612,"Sant Jordi Desvalls",ES
2613,"Sant Julià de Ramis",ES
2614,"Sant Julià del Llor i Bonmatí",ES
2615,"Sant Llorenç de la Muga",ES
2616,"Sant Martí de Llémena",ES
2617,"Sant Martí Vell",ES
2618,"Sant Miquel de Campmajor",ES
2619,"Sant Miquel de Fluvià",ES
2620,"Sant Mori",ES
2621,"Sant Pau de Segúries",ES
2622,"Sant Pere Pescador",ES
2623,"Santa Coloma de Farners",ES
2624,"Santa Cristina d'Aro",ES
2625,"Santa Llogaia d'Àlguema",ES
2626,"Santa Pau",ES
2627,"Sarrià de Ter",ES
2628,"Saus, Camallera i Llampaies",ES
2629,"Selva de Mar, La",ES
2630,Serinyà,ES
2631,"Serra de Daró",ES
2632,Setcases,ES
2633,Sils,ES
2634,Siurana,ES
2635,Susqueda,ES
2636,"Tallada d'Empordà, La",ES
2637,Terrades,ES
2638,"Torrent (Valencia)",ES
2639,"Torroella de Fluvià",ES
2640,"Torroella de Montgrí",ES
2641,Tortellà,ES
2642,Toses,ES
2643,"Tossa de Mar",ES
2644,Ullà,ES
2645,Ullastret,ES
2646,Ultramort,ES
2647,Urús,ES
2648,"Vajol, La",ES
2649,"Vall de Bianya, La",ES
2650,"Vall d'en Bas, La",ES
2651,"Vallfogona de Ripollès",ES
2652,Vall-llobrega,ES
2653,Ventalló,ES
2654,Verges,ES
2655,Vidrà,ES
2656,Vidreres,ES
2657,Vilabertran,ES
2658,Vilablareix,ES
2659,Viladamat,ES
2660,Viladasens,ES
2661,Vilademuls,ES
2662,Viladrau,ES
2663,Vilafant,ES
2664,Vilajuïga,ES
2665,"Vilallonga de Ter",ES
2666,Vilamacolum,ES
2667,Vilamalla,ES
2668,Vilamaniscle,ES
2669,Vilanant,ES
2670,Vila-sacra,ES
2671,Vilaür,ES
2672,"Vilobí d'Onyar",ES
2673,Vilopriu,ES
2674,Agrón,ES
2675,Alamedilla,ES
2676,Albolote,ES
2677,Albondón,ES
2678,Albuñán,ES
2679,Albuñol,ES
2680,Albuñuelas,ES
2681,Aldeire,ES
2682,Alfacar,ES
2683,Algarinejo,ES
2684,"Alhama de Granada",ES
2685,Alhendín,ES
2686,"Alicún de Ortega",ES
2687,Almegíjar,ES
2688,Almuñécar,ES
2689,"Alpujarra de la Sierra",ES
2690,Alquife,ES
2691,"Arenas del Rey",ES
2692,Armilla,ES
2693,Atarfe,ES
2694,Baza,ES
2695,"Beas de Granada",ES
2696,"Beas de Guadix",ES
2697,Benalúa,ES
2698,"Benalúa de las Villas",ES
2699,Benamaurel,ES
2700,Bérchules,ES
2701,Bubión,ES
2702,Busquístar,ES
2703,Cacín,ES
2704,Cádiar,ES
2705,Cájar,ES
2706,"Calahorra, La",ES
2707,Calicasas,ES
2708,Campotéjar,ES
2709,Caniles,ES
2710,Cáñar,ES
2711,Capileira,ES
2712,Carataunas,ES
2713,Cástaras,ES
2714,Castilléjar,ES
2715,Castril,ES
2716,"Cenes de la Vega",ES
2717,Chauchina,ES
2718,Chimeneas,ES
2719,"Churriana de la Vega",ES
2720,Cijuela,ES
2721,"Cogollos de Guadix",ES
2722,"Cogollos de la Vega",ES
2723,Colomera,ES
2724,"Cortes de Baza",ES
2725,"Cortes y Graena",ES
2726,"Cuevas del Campo",ES
2727,Cúllar,ES
2728,"Cúllar Vega",ES
2729,Darro,ES
2730,"Dehesas de Guadix",ES
2731,Deifontes,ES
2732,Diezma,ES
2733,Dílar,ES
2734,Dólar,ES
2735,Dúdar,ES
2736,Dúrcal,ES
2737,Escúzar,ES
2738,Ferreira,ES
2739,Fonelas,ES
2740,Freila,ES
2741,"Fuente Vaqueros",ES
2742,"Gabias, Las",ES
2743,Galera,ES
2744,Gobernador,ES
2745,Gójar,ES
2746,Gor,ES
2747,Gorafe,ES
2748,Granada,ES
2749,Guadahortuna,ES
2750,Guadix,ES
2751,"Guajares, Los",ES
2752,Gualchos,ES
2753,"Güejar Sierra",ES
2754,Güevéjar,ES
2755,Huélago,ES
2756,Huéneja,ES
2757,Huéscar,ES
2758,"Huétor de Santillán",ES
2759,"Huétor Tájar",ES
2760,"Huétor Vega",ES
2761,Illora,ES
2762,Itrabo,ES
2763,Iznalloz,ES
2764,Jayena,ES
2765,"Jerez del Marquesado",ES
2766,Jete,ES
2767,Jun,ES
2768,Juviles,ES
2769,Láchar,ES
2770,Lanjarón,ES
2771,Lanteira,ES
2772,Lecrín,ES
2773,Lentegí,ES
2774,Lobras,ES
2775,Loja,ES
2776,Lugros,ES
2777,Lújar,ES
2778,"Malahá, La",ES
2779,Maracena,ES
2780,Marchal,ES
2781,Moclín,ES
2782,Molvízar,ES
2783,Monachil,ES
2784,Montefrío,ES
2785,Montejícar,ES
2786,Montillana,ES
2787,"Moraleda de Zafayona",ES
2788,Morelábor,ES
2789,Motril,ES
2790,Murtas,ES
2791,Nevada,ES
2792,Nigüelas,ES
2793,Nívar,ES
2794,Ogíjares,ES
2795,Orce,ES
2796,Órgiva,ES
2797,Otívar,ES
2798,Padul,ES
2799,Pampaneira,ES
2800,"Pedro Martínez",ES
2801,Peligros,ES
2802,"Peza, La",ES
2803,"Pinar, El",ES
2804,"Pinos Genil",ES
2805,"Pinos Puente",ES
2806,Píñar,ES
2807,Polícar,ES
2808,Polopos,ES
2809,Pórtugos,ES
2810,"Puebla de Don Fadrique",ES
2811,Pulianas,ES
2812,Purullena,ES
2813,Quéntar,ES
2814,Rubite,ES
2815,Salar,ES
2816,Salobreña,ES
2817,"Santa Cruz del Comercio",ES
2818,"Santa Fe",ES
2819,Soportújar,ES
2820,Sorvilán,ES
2821,"Taha, La",ES
2822,Torre-Cardela,ES
2823,Torvizcón,ES
2824,Trevélez,ES
2825,Turón,ES
2826,Ugíjar,ES
2827,"Valle del Zalabí",ES
2828,"Valle, El",ES
2829,Válor,ES
2830,"Vegas del Genil",ES
2831,"Vélez de Benaudalla",ES
2832,"Ventas de Huelma",ES
2833,"Villa de Otura",ES
2834,Villamena,ES
2835,"Villanueva de las Torres",ES
2836,"Villanueva Mesía",ES
2837,Víznar,ES
2838,Zafarraya,ES
2839,Zagra,ES
2840,"Zubia, La",ES
2841,Zújar,ES
2842,Abánades,ES
2843,Ablanque,ES
2844,Adobes,ES
2845,Alaminos,ES
2846,Alarilla,ES
2847,"Albalate de Zorita",ES
2848,Albares,ES
2849,Albendiego,ES
2850,Alcocer,ES
2851,"Alcolea de las Peñas",ES
2852,"Alcolea del Pinar",ES
2853,Alcoroches,ES
2854,"Aldeanueva de Guadalajara",ES
2855,"Algar de Mesa",ES
2856,Algora,ES
2857,Alhóndiga,ES
2858,Alique,ES
2859,Almadrones,ES
2860,Almoguera,ES
2861,"Almonacid de Zorita",ES
2862,Alocén,ES
2863,Alovera,ES
2864,Alustante,ES
2865,Angón,ES
2866,Anguita,ES
2867,"Anquela del Ducado",ES
2868,"Anquela del Pedregal",ES
2869,Aranzueque,ES
2870,Arbancón,ES
2871,Arbeteta,ES
2872,Argecilla,ES
2873,Armallones,ES
2874,"Armuña de Tajuña",ES
2875,"Arroyo de las Fraguas",ES
2876,Atanzón,ES
2877,Atienza,ES
2878,Auñón,ES
2879,"Azuqueca de Henares",ES
2880,Baides,ES
2881,"Baños de Tajo",ES
2882,Bañuelos,ES
2883,Barriopedro,ES
2884,Berninches,ES
2885,"Bodera, La",ES
2886,Brihuega,ES
2887,Budia,ES
2888,Bujalaro,ES
2889,Bustares,ES
2890,"Cabanillas del Campo",ES
2891,"Campillo de Dueñas",ES
2892,"Campillo de Ranas",ES
2893,Campisábalos,ES
2894,Canredondo,ES
2895,Cantalojas,ES
2896,Cañizar,ES
2897,"Cardoso de la Sierra, El",ES
2898,"Casa de Uceda",ES
2899,"Casar, El",ES
2900,"Casas de San Galindo",ES
2901,Caspueñas,ES
2902,"Castejón de Henares",ES
2903,"Castellar de la Muela",ES
2904,Castilforte,ES
2905,Castilnuevo,ES
2906,"Cendejas de Enmedio",ES
2907,"Cendejas de la Torre",ES
2908,Centenera,ES
2909,Checa,ES
2910,Chequilla,ES
2911,"Chillarón del Rey",ES
2912,Chiloeches,ES
2913,Cifuentes,ES
2914,Cincovillas,ES
2915,Ciruelas,ES
2916,"Ciruelos del Pinar",ES
2917,Cobeta,ES
2918,Cogollor,ES
2919,Cogolludo,ES
2920,"Condemios de Abajo",ES
2921,"Condemios de Arriba",ES
2922,Congostrina,ES
2923,Copernal,ES
2924,Corduente,ES
2925,"Cubillo de Uceda, El",ES
2926,Driebes,ES
2927,Durón,ES
2928,Embid,ES
2929,Escamilla,ES
2930,Escariche,ES
2931,Escopete,ES
2932,"Espinosa de Henares",ES
2933,Esplegares,ES
2934,Establés,ES
2935,Estriégana,ES
2936,Fontanar,ES
2937,Fuembellida,ES
2938,Fuencemillán,ES
2939,"Fuentelahiguera de Albatages",ES
2940,Fuentelencina,ES
2941,Fuentelsaz,ES
2942,Fuentelviejo,ES
2943,Fuentenovilla,ES
2944,Gajanejos,ES
2945,Galápagos,ES
2946,"Galve de Sorbe",ES
2947,"Gascueña de Bornova",ES
2948,Guadalajara,ES
2949,Henche,ES
2950,"Heras de Ayuso",ES
2951,Herrería,ES
2952,Hiendelaencina,ES
2953,Hijes,ES
2954,Hita,ES
2955,Hombrados,ES
2956,Hontoba,ES
2957,Horche,ES
2958,"Hortezuela de Océn",ES
2959,"Huerce, La",ES
2960,"Huérmeces del Cerro",ES
2961,Huertahernando,ES
2962,Hueva,ES
2963,Humanes,ES
2964,Illana,ES
2965,Iniéstola,ES
2966,"Inviernas, Las",ES
2967,Irueste,ES
2968,Jadraque,ES
2969,Jirueque,ES
2970,Ledanca,ES
2971,"Loranca de Tajuña",ES
2972,Lupiana,ES
2973,Luzaga,ES
2974,Luzón,ES
2975,Majaelrayo,ES
2976,"Málaga del Fresno",ES
2977,Malaguilla,ES
2978,Mandayona,ES
